Time,EngineSpeed,ShipTrim,ShipDraft,WindSpeed,WindDirection,WaterSpeed,FuelConsumptionRate,ShipSpeed,Latitude,Longitude
1900-01-01 05:21:11,75,2.07,8.245,9.1389,9,-0.547,0.9852,7.7439,29.36,123.09
1900-01-01 05:21:21,75,1.71,8.265,9.0556,12,-0.513,0.9767,7.7614,29.36,123.09
1900-01-01 05:21:31,75,2.0,8.27,9.1111,13,-0.513,0.9808,7.7614,29.36,123.09
1900-01-01 05:21:43,75,1.75,8.325,9.0556,13,-0.513,0.9778,7.7614,29.36,123.09
1900-01-01 05:21:53,75,1.84,8.29,9.1111,14,-0.513,0.9777,7.7614,29.36,123.09
1900-01-01 05:22:03,75,1.74,8.37,9.1389,12,-0.613,0.979,7.7614,29.36,123.09
1900-01-01 05:22:15,75,1.91,8.265,9.1667,12,-0.613,0.9654,7.7614,29.36,123.09
1900-01-01 05:22:25,76,1.7,8.29,9.1389,9,-0.613,0.9869,7.7614,29.36,123.09
1900-01-01 05:22:35,75,1.8,8.41,9.3056,12,-0.668,0.966,7.7331,29.36,123.09
1900-01-01 05:22:45,75,2.4,8.1,9.25,13,-0.668,0.9711,7.7331,29.36,123.09
1900-01-01 05:22:57,75,1.85,8.305,9.0556,14,-0.668,0.9822,7.7331,29.36,123.09
1900-01-01 05:23:07,75,1.8,8.27,9.0833,13,-0.668,0.9706,7.7331,29.36,123.09
1900-01-01 05:23:17,75,1.75,8.365,9.0278,14,-0.549,0.9803,7.7428,29.37,123.09
1900-01-01 05:23:29,75,2.12,8.12,9.0,16,-0.635,0.9717,7.75,29.37,123.09
1900-01-01 05:23:39,75,1.59,8.385,9.1667,14,-0.53,0.9725,7.7526,29.37,123.09
1900-01-01 05:23:49,75,1.77,8.335,9.0,7,-0.555,0.9841,7.7397,29.37,123.09
1900-01-01 05:24:01,75,1.67,8.325,8.8333,14,-0.656,0.9739,7.7392,29.37,123.09
1900-01-01 05:24:11,75,2.05,8.265,8.8889,14,-0.641,0.9762,7.747,29.37,123.09
1900-01-01 05:24:21,75,1.62,8.33,8.7222,14,-0.641,0.9711,7.747,29.37,123.09
1900-01-01 05:24:31,75,2.14,8.28,8.5556,10,-0.667,0.9853,7.7336,29.37,123.09
1900-01-01 05:24:43,75,2.08,8.27,8.9167,9,-0.644,0.9707,7.7454,29.37,123.09
1900-01-01 05:24:53,75,1.82,8.28,9.1111,9,-0.626,0.9821,7.7547,29.37,123.09
1900-01-01 05:25:03,75,1.96,8.29,9.3333,9,-0.626,0.9641,7.7547,29.37,123.09
1900-01-01 05:25:16,75,1.84,8.28,8.7778,7,-0.626,0.9742,7.7547,29.37,123.09
1900-01-01 05:25:26,75,2.11,8.205,8.6944,9,-0.729,0.9623,7.7531,29.37,123.09
1900-01-01 05:25:36,75,1.61,8.365,8.8889,9,-0.748,0.9594,7.7434,29.37,123.09
1900-01-01 05:25:48,75,1.73,8.365,9.0556,7,-0.73,0.9647,7.7526,29.37,123.09
1900-01-01 05:25:58,75,1.92,8.28,8.9167,5,-0.651,0.9559,7.7418,29.37,123.09
1900-01-01 05:26:08,75,1.94,8.27,8.5,5,-0.657,0.9516,7.7387,29.37,123.09
1900-01-01 05:26:20,75,1.74,8.28,8.7778,3,-0.657,0.9045,7.7387,29.37,123.09
1900-01-01 05:26:30,75,2.12,8.18,8.9444,6,-0.601,0.9616,7.7161,29.37,123.09
1900-01-01 05:26:40,75,1.81,8.265,8.9167,6,-0.601,0.976,7.7161,29.37,123.09
1900-01-01 05:26:50,75,2.12,8.2,9.1111,7,-0.728,0.957,7.7022,29.37,123.09
1900-01-01 05:27:02,77,1.93,8.235,9.1667,7,-0.737,1.0308,7.6976,29.37,123.09
1900-01-01 05:27:12,77,2.03,8.285,9.1667,10,-0.708,1.0886,7.7125,29.38,123.09
1900-01-01 05:27:22,77,1.82,8.25,9.1667,12,-0.575,1.0863,7.7295,29.38,123.09
1900-01-01 05:27:34,77,2.11,8.195,8.9444,13,-0.625,1.073,7.7552,29.38,123.09
1900-01-01 05:27:44,77,1.86,8.29,8.8611,7,-0.617,1.0667,7.7593,29.38,123.09
1900-01-01 05:27:54,77,1.94,8.21,8.8056,7,-0.669,1.07,7.784,29.38,123.09
1900-01-01 05:28:06,77,1.75,8.335,8.8889,6,-0.654,1.0548,7.7917,29.38,123.09
1900-01-01 05:28:16,77,2.12,8.19,8.75,7,-0.697,1.061,7.821,29.38,123.09
1900-01-01 05:28:26,77,1.53,8.355,8.8611,6,-0.689,1.0543,7.8251,29.38,123.09
1900-01-01 05:28:36,77,1.92,8.22,8.75,7,-0.749,1.0518,7.8457,29.38,123.09
1900-01-01 05:28:48,77,1.62,8.36,8.9722,3,-0.668,1.0533,7.836,29.38,123.09
1900-01-01 05:28:58,77,1.96,8.28,8.9722,6,-0.727,1.0415,7.857,29.38,123.09
1900-01-01 05:29:08,77,1.67,8.325,8.9722,7,-0.708,1.0524,7.8668,29.38,123.09
1900-01-01 05:29:20,77,2.28,8.13,9.0,6,-0.808,1.0371,7.8668,29.38,123.09
1900-01-01 05:29:30,77,1.69,8.385,9.0278,10,-0.713,1.0403,7.8642,29.38,123.09
1900-01-01 05:29:40,77,1.83,8.285,8.9444,7,-0.698,1.0346,7.872,29.38,123.09
1900-01-01 05:29:52,77,1.75,8.345,9.0833,6,-0.698,1.0434,7.872,29.38,123.09
1900-01-01 05:30:02,77,1.98,8.2,9.0,3,-0.775,1.0384,7.8838,29.38,123.08
1900-01-01 05:30:12,77,1.77,8.325,9.1944,5,-0.775,1.0412,7.8838,29.38,123.08
1900-01-01 05:30:22,77,1.6,8.31,9.25,5,-0.766,1.0358,7.8884,29.38,123.08
1900-01-01 05:30:34,77,1.85,8.345,9.0556,7,-0.698,1.0349,7.872,29.38,123.08
1900-01-01 05:30:44,77,1.76,8.3,9.25,7,-0.767,1.0301,7.8879,29.38,123.08
1900-01-01 05:30:54,77,1.67,8.315,9.1389,6,-0.783,1.0307,7.8797,29.38,123.08
1900-01-01 05:31:06,77,1.9,8.29,9.3056,5,-0.783,1.0358,7.8797,29.38,123.08
1900-01-01 05:31:16,77,1.72,8.36,9.3056,6,-0.683,1.0378,7.8797,29.38,123.08
1900-01-01 05:31:26,77,1.83,8.275,9.1944,6,-0.671,1.0275,7.8859,29.39,123.08
1900-01-01 05:31:38,77,1.79,8.285,9.3611,7,-0.665,1.0347,7.8889,29.39,123.08
1900-01-01 05:31:48,77,1.75,8.345,9.3056,7,-0.665,1.0191,7.8889,29.39,123.08
1900-01-01 05:31:58,77,1.67,8.355,9.1111,6,-0.674,1.0332,7.8843,29.39,123.08
1900-01-01 05:32:10,77,1.77,8.355,9.1389,6,-0.775,1.0337,7.8838,29.39,123.08
1900-01-01 05:32:20,77,2.07,8.275,9.0556,6,-0.796,1.0392,7.873,29.39,123.08
1900-01-01 05:32:30,77,1.87,8.205,8.9722,6,-0.796,1.0189,7.873,29.39,123.08
1900-01-01 05:32:40,77,2.01,8.215,9.0,5,-0.774,1.0335,7.8843,29.39,123.08
1900-01-01 05:32:52,77,1.87,8.295,8.8611,6,-0.904,1.0271,7.8689,29.39,123.08
1900-01-01 05:33:02,77,1.86,8.26,8.8333,7,-0.779,1.0234,7.8817,29.39,123.08
1900-01-01 05:33:12,77,1.7,8.38,8.7778,5,-0.79,1.0319,7.8761,29.39,123.08
1900-01-01 05:33:24,77,2.01,8.315,8.9167,3,-0.778,1.0202,7.8822,29.39,123.08
1900-01-01 05:33:34,77,1.8,8.28,9.1111,7,-0.668,1.0425,7.8874,29.39,123.08
1900-01-01 05:33:44,77,1.93,8.325,9.1667,6,-0.668,1.008,7.8874,29.39,123.08
1900-01-01 05:33:57,77,1.83,8.275,8.8333,6,-0.668,1.0396,7.8874,29.39,123.08
1900-01-01 05:34:07,77,1.8,8.27,8.9167,7,-0.668,1.0347,7.8874,29.39,123.08
1900-01-01 05:34:16,77,1.74,8.27,8.9167,6,-0.668,1.0357,7.8874,29.39,123.08
1900-01-01 05:34:27,77,1.55,8.405,9.0,6,-0.668,1.0327,7.8874,29.39,123.08
1900-01-01 05:34:39,77,1.65,8.385,8.9444,3,-0.805,1.0304,7.8684,29.39,123.08
1900-01-01 05:34:49,77,2.16,8.22,8.9167,5,-0.706,1.0311,7.8678,29.39,123.08
1900-01-01 05:34:59,77,2.0,8.26,9.0278,10,-0.693,1.0349,7.8745,29.39,123.08
1900-01-01 05:35:11,77,2.15,8.175,9.3056,7,-0.674,1.0304,7.8843,29.39,123.08
1900-01-01 05:35:21,77,1.87,8.225,9.2222,6,-0.774,1.0402,7.8843,29.39,123.08
1900-01-01 05:35:31,77,1.92,8.27,9.0833,13,-0.797,1.0371,7.8725,29.4,123.08
1900-01-01 05:35:43,77,1.97,8.235,8.8056,9,-0.797,1.0429,7.8725,29.4,123.08
1900-01-01 05:35:53,77,1.65,8.375,9.1944,7,-0.801,1.0332,7.8704,29.4,123.08
1900-01-01 05:36:03,77,1.89,8.245,9.1944,7,-0.801,1.0258,7.8704,29.4,123.08
1900-01-01 05:36:13,77,1.64,8.35,9.0556,7,-0.782,1.0459,7.8802,29.4,123.08
1900-01-01 05:36:25,77,2.02,8.27,9.0556,12,-0.799,1.0385,7.8714,29.4,123.08
1900-01-01 05:36:35,77,2.05,8.205,9.1389,10,-0.779,1.025,7.8817,29.4,123.08
1900-01-01 05:36:45,77,2.19,8.165,9.0278,9,-0.779,1.0435,7.8817,29.4,123.08
1900-01-01 05:36:57,77,1.44,8.38,8.9722,7,-0.78,1.0306,7.8812,29.4,123.08
1900-01-01 05:37:07,77,1.65,8.355,8.7778,7,-0.79,1.0479,7.8761,29.4,123.08
1900-01-01 05:37:17,77,1.85,8.265,8.6667,6,-0.79,1.1048,7.8761,29.4,123.08
1900-01-01 05:37:29,77,1.78,8.35,8.5833,6,-0.784,1.118,7.8792,29.4,123.08
1900-01-01 05:37:39,77,1.88,8.3,8.6944,5,-0.784,1.0786,7.8792,29.4,123.08
1900-01-01 05:37:49,77,1.73,8.365,8.6111,0,-0.782,1.0829,7.8802,29.4,123.08
1900-01-01 05:38:01,77,1.92,8.35,8.6389,359,-0.682,1.1237,7.8802,29.4,123.08
1900-01-01 05:38:11,77,2.22,8.2,8.8889,0,-0.782,1.1005,7.8802,29.4,123.08
1900-01-01 05:38:21,77,1.93,8.255,9.1111,2,-0.682,1.103,7.8802,29.4,123.08
1900-01-01 05:38:31,77,2.15,8.155,9.2778,359,-0.713,1.1145,7.9157,29.4,123.08
1900-01-01 05:38:43,77,1.76,8.28,9.4167,356,-0.613,1.0891,7.9157,29.4,123.08
1900-01-01 05:38:53,77,1.77,8.335,9.3889,359,-0.613,1.032,7.9157,29.4,123.08
1900-01-01 05:39:03,77,1.92,8.29,9.4444,0,-0.57,1.0128,7.9378,29.4,123.08
1900-01-01 05:39:15,77,2.12,8.23,9.3611,0,-0.596,1.031,7.9244,29.4,123.08
1900-01-01 05:39:25,77,1.77,8.295,9.3611,359,-0.596,1.0287,7.9244,29.4,123.08
1900-01-01 05:39:35,77,1.91,8.315,9.1111,0,-0.596,1.0468,7.9244,29.4,123.08
1900-01-01 05:39:47,78,1.81,8.265,9.0,5,-0.587,1.002,7.9291,29.41,123.08
1900-01-01 05:39:57,77,1.82,8.27,8.8056,2,-0.616,0.9686,7.9141,29.41,123.08
1900-01-01 05:40:07,77,1.82,8.27,8.6667,2,-0.616,1.0197,7.9141,29.41,123.08
1900-01-01 05:40:17,77,2.19,8.215,8.75,0,-0.616,1.0531,7.9141,29.41,123.08
1900-01-01 05:40:29,77,1.81,8.295,8.7222,2,-0.678,1.0281,7.8822,29.41,123.08
1900-01-01 05:40:39,77,1.67,8.325,8.5833,5,-0.648,1.0171,7.8977,29.41,123.08
1900-01-01 05:40:49,77,1.85,8.305,8.5833,6,-0.648,1.0323,7.8977,29.41,123.08
1900-01-01 05:41:01,77,1.82,8.29,8.6389,6,-0.635,1.0472,7.9044,29.41,123.08
1900-01-01 05:41:11,77,2.04,8.17,8.8611,6,-0.712,1.0301,7.9162,29.41,123.08
1900-01-01 05:41:21,77,1.7,8.38,9.0556,6,-0.625,1.045,7.9095,29.41,123.08
1900-01-01 05:41:33,77,1.99,8.245,9.0833,9,-0.7,1.0327,7.9224,29.41,123.08
1900-01-01 05:41:43,78,2.03,8.225,8.9722,9,-0.7,1.0422,7.9224,29.41,123.08
1900-01-01 05:41:53,77,1.91,8.315,8.9167,10,-0.7,1.0357,7.9224,29.41,123.08
1900-01-01 05:42:03,77,1.83,8.345,8.8333,7,-0.587,1.0402,7.9291,29.41,123.08
1900-01-01 05:42:15,77,1.84,8.31,8.7222,10,-0.587,1.0422,7.9291,29.41,123.08
1900-01-01 05:42:25,77,1.96,8.24,8.8056,9,-0.587,1.0432,7.9291,29.41,123.08
1900-01-01 05:42:35,77,1.83,8.335,8.8056,7,-0.587,1.0534,7.9291,29.41,123.08
1900-01-01 05:42:47,77,1.93,8.325,8.5556,6,-0.587,1.0377,7.9291,29.41,123.08
1900-01-01 05:42:57,77,1.8,8.35,8.25,7,-0.539,1.0345,7.9538,29.41,123.08
1900-01-01 05:43:07,77,2.08,8.24,8.1944,10,-0.639,1.0424,7.9538,29.41,123.08
1900-01-01 05:43:20,77,1.96,8.27,8.3056,10,-0.527,1.0257,7.9599,29.41,123.07
1900-01-01 05:43:30,77,1.86,8.34,8.2778,13,-0.627,1.0288,7.9599,29.41,123.07
1900-01-01 05:43:40,77,1.92,8.28,8.6667,10,-0.626,1.0289,7.9604,29.42,123.07
1900-01-01 05:43:52,77,1.82,8.25,8.9444,10,-0.626,1.0377,7.9604,29.42,123.07
1900-01-01 05:44:02,77,1.64,8.32,8.8333,13,-0.626,1.0422,7.9604,29.42,123.07
1900-01-01 05:44:12,77,1.84,8.33,8.5833,12,-0.512,1.0561,7.9676,29.42,123.07
1900-01-01 05:44:22,77,2.24,8.13,8.4167,13,-0.619,1.0391,7.964,29.42,123.07
1900-01-01 05:44:34,77,1.87,8.245,8.6667,12,-0.6,1.054,7.9738,29.42,123.07
1900-01-01 05:44:44,77,2.04,8.3,8.5,10,-0.6,1.0361,7.9738,29.42,123.07
1900-01-01 05:44:54,77,1.91,8.245,8.5278,10,-0.571,1.042,7.9887,29.42,123.07
1900-01-01 05:45:06,77,2.07,8.325,8.6667,13,-0.602,1.0362,7.9728,29.42,123.07
1900-01-01 05:45:16,77,1.49,8.445,8.8056,10,-0.502,1.0338,7.9728,29.42,123.07
1900-01-01 05:45:26,77,1.84,8.31,8.9167,13,-0.502,1.0282,7.9728,29.42,123.07
1900-01-01 05:45:38,77,1.66,8.33,8.8333,17,-0.502,1.0359,7.9728,29.42,123.07
1900-01-01 05:45:48,77,2.23,8.135,8.8056,16,-0.602,1.0566,7.9728,29.42,123.07
1900-01-01 05:45:58,78,1.99,8.215,8.8889,14,-0.602,1.0396,7.9728,29.42,123.07
1900-01-01 05:46:08,77,1.79,8.345,8.7778,14,-0.602,1.0409,7.9728,29.42,123.07
1900-01-01 05:46:20,77,1.98,8.25,8.8889,16,-0.602,1.0506,7.9728,29.42,123.07
1900-01-01 05:46:30,76,1.94,8.26,8.8889,13,-0.613,1.0326,7.9671,29.42,123.07
1900-01-01 05:46:40,75,1.96,8.22,8.8611,13,-0.613,0.9826,7.9671,29.42,123.07
1900-01-01 05:46:52,75,1.94,8.29,8.9167,13,-0.549,0.9366,7.9486,29.42,123.07
1900-01-01 05:47:02,75,1.92,8.29,8.8056,16,-0.669,0.9087,7.9383,29.42,123.07
1900-01-01 05:47:12,75,1.96,8.27,8.6667,17,-0.615,0.9232,7.9147,29.42,123.07
1900-01-01 05:47:24,75,1.78,8.32,8.7778,13,-0.645,0.9424,7.8992,29.43,123.07
1900-01-01 05:47:34,75,1.76,8.36,9.1667,13,-0.645,0.9533,7.8992,29.43,123.07
1900-01-01 05:47:44,75,1.86,8.27,9.25,16,-0.645,0.9536,7.8992,29.43,123.07
1900-01-01 05:47:54,75,1.64,8.42,9.0,16,-0.611,0.9545,7.8653,29.43,123.07
1900-01-01 05:48:06,75,2.0,8.28,9.0278,13,-0.671,0.9449,7.8344,29.43,123.07
1900-01-01 05:48:16,75,1.98,8.3,9.1111,13,-0.704,0.9528,7.8174,29.43,123.07
1900-01-01 05:48:26,75,1.72,8.29,9.1944,12,-0.704,0.956,7.8174,29.43,123.07
1900-01-01 05:48:38,75,1.56,8.43,9.2778,13,-0.629,0.9571,7.8046,29.43,123.07
1900-01-01 05:48:48,75,2.02,8.25,9.0556,16,-0.729,0.9618,7.8046,29.43,123.07
1900-01-01 05:48:58,75,1.78,8.33,8.9167,13,-0.729,0.9591,7.8046,29.43,123.07
1900-01-01 05:49:10,75,1.7,8.28,9.0556,12,-0.823,0.9651,7.7562,29.43,123.07
1900-01-01 05:49:20,75,1.84,8.35,8.9444,12,-0.626,0.9673,7.7547,29.43,123.07
1900-01-01 05:49:30,75,2.31,8.155,9.0,9,-0.645,0.9645,7.7449,29.43,123.07
1900-01-01 05:49:42,76,1.7,8.31,9.0278,5,-0.745,0.9725,7.7449,29.43,123.07
1900-01-01 05:49:52,75,1.75,8.275,9.2778,10,-0.745,0.9595,7.7449,29.43,123.07
1900-01-01 05:50:02,75,1.86,8.28,9.25,9,-0.786,0.9574,7.7238,29.43,123.07
1900-01-01 05:50:12,76,2.05,8.235,9.25,10,-0.786,0.9592,7.7238,29.43,123.07
1900-01-01 05:50:24,75,2.06,8.32,9.1389,12,-0.726,0.972,7.7032,29.43,123.07
1900-01-01 05:50:34,76,1.89,8.335,8.9722,10,-0.843,0.9716,7.6945,29.43,123.07
1900-01-01 05:50:44,75,1.94,8.28,9.0556,7,-0.827,0.9593,7.7027,29.43,123.07
1900-01-01 05:50:56,75,1.85,8.315,9.3889,9,-0.872,0.9655,7.6796,29.43,123.07
1900-01-01 05:51:06,76,1.98,8.18,9.25,7,-0.758,0.961,7.6868,29.43,123.07
1900-01-01 05:51:16,75,2.21,8.175,9.3611,9,-0.785,0.9677,7.6729,29.44,123.07
1900-01-01 05:51:28,75,1.66,8.33,9.3333,7,-0.812,0.9682,7.659,29.44,123.07
1900-01-01 05:51:38,75,1.75,8.295,9.2778,6,-0.712,0.9602,7.659,29.44,123.07
1900-01-01 05:51:48,76,1.86,8.27,9.25,7,-0.838,0.9719,7.6456,29.44,123.07
1900-01-01 05:51:58,75,1.55,8.405,9.1944,13,-0.722,0.9572,7.6538,29.44,123.07
1900-01-01 05:52:10,75,1.97,8.225,9.0556,9,-0.722,0.9738,7.6538,29.44,123.07
1900-01-01 05:52:20,75,2.07,8.175,9.0556,10,-0.631,0.9745,7.6492,29.44,123.07
1900-01-01 05:52:30,75,2.12,8.16,9.0833,7,-0.731,0.987,7.6492,29.44,123.07
1900-01-01 05:52:43,75,1.99,8.255,9.0556,7,-0.72,0.9739,7.6549,29.44,123.07
1900-01-01 05:52:53,75,2.37,8.155,9.0556,9,-0.62,0.9681,7.6549,29.44,123.07
1900-01-01 05:53:03,75,2.06,8.2,9.1111,7,-0.686,0.9723,7.6209,29.44,123.07
1900-01-01 05:53:15,76,1.79,8.325,9.0278,7,-0.686,0.9746,7.6209,29.44,123.07
1900-01-01 05:53:25,76,2.19,8.145,9.0,12,-0.781,0.9656,7.6235,29.44,123.07
1900-01-01 05:53:35,75,1.94,8.15,8.7778,12,-0.761,0.9715,7.6338,29.44,123.07
1900-01-01 05:53:45,75,1.57,8.325,8.9444,7,-0.761,0.9778,7.6338,29.44,123.07
1900-01-01 05:53:57,75,2.28,8.18,8.9722,7,-0.761,0.9815,7.6338,29.44,123.07
1900-01-01 05:54:07,75,1.94,8.24,9.1944,7,-0.761,0.9579,7.6338,29.44,123.07
1900-01-01 05:54:17,75,1.94,8.17,9.2222,9,-0.759,0.9859,7.6348,29.44,123.07
1900-01-01 05:54:29,75,2.02,8.24,9.0556,7,-0.772,0.9672,7.6281,29.44,123.07
1900-01-01 05:54:39,75,1.75,8.245,9.2778,5,-0.785,0.9762,7.6214,29.44,123.07
1900-01-01 05:54:49,75,2.13,8.145,9.4444,9,-0.785,0.9833,7.6214,29.44,123.07
1900-01-01 05:55:01,75,2.03,8.215,9.2222,6,-0.885,0.9763,7.6214,29.44,123.07
1900-01-01 05:55:11,75,1.77,8.295,8.9722,2,-0.879,0.9614,7.6245,29.44,123.07
1900-01-01 05:55:21,75,1.86,8.27,9.0278,6,-0.879,0.9616,7.6245,29.44,123.07
1900-01-01 05:55:33,75,1.97,8.225,9.25,7,-0.879,0.95,7.6245,29.44,123.07
1900-01-01 05:55:43,75,1.65,8.365,9.3056,5,-0.795,0.9528,7.6163,29.45,123.07
1900-01-01 05:55:53,75,2.11,8.255,9.1667,6,-0.707,0.9648,7.6101,29.45,123.07
1900-01-01 05:56:03,75,1.63,8.305,9.1667,7,-0.709,0.9793,7.6091,29.45,123.07
1900-01-01 05:56:15,75,1.98,8.24,9.2222,10,-0.809,0.9805,7.6091,29.45,123.07
1900-01-01 05:56:25,75,1.77,8.275,9.3333,9,-0.781,0.9742,7.6235,29.45,123.07
1900-01-01 05:56:35,75,1.95,8.225,9.2222,9,-0.797,0.9847,7.6153,29.45,123.07
1900-01-01 05:56:47,75,1.8,8.25,9.3889,9,-0.797,0.9714,7.6153,29.45,123.07
1900-01-01 05:56:57,75,1.7,8.33,9.2778,7,-0.797,0.9807,7.6153,29.45,123.07
1900-01-01 05:57:07,75,1.95,8.275,9.3056,9,-0.797,0.9719,7.6153,29.45,123.07
1900-01-01 05:57:19,62,2.08,8.19,9.5556,9,-0.697,0.5321,7.6153,29.45,123.07
1900-01-01 05:57:29,61,1.87,8.195,9.4167,9,-0.803,0.3631,7.5093,29.45,123.07
1900-01-01 05:57:39,61,1.82,8.35,9.25,7,-0.603,0.4001,7.5093,29.45,123.07
1900-01-01 05:57:49,62,2.32,8.08,9.3056,7,-0.958,0.3999,7.2752,29.45,123.07
1900-01-01 05:58:01,63,1.95,8.205,9.0833,7,-0.658,0.459,7.2752,29.45,123.07
1900-01-01 05:58:11,63,2.26,8.19,8.8056,7,-0.885,0.5153,7.107,29.45,123.07
1900-01-01 05:58:21,64,2.08,8.18,8.8611,7,-0.685,0.5197,7.107,29.45,123.07
1900-01-01 05:58:33,63,1.89,8.215,9.0,6,-0.879,0.5278,7.0072,29.45,123.07
1900-01-01 05:58:43,64,2.25,8.135,9.1944,5,-0.986,0.5365,6.9007,29.45,123.07
1900-01-01 05:58:53,63,1.84,8.25,9.1944,7,-0.786,0.5401,6.9007,29.45,123.07
1900-01-01 05:59:05,64,1.96,8.21,9.0556,5,-0.686,0.5588,6.9007,29.45,123.07
1900-01-01 05:59:15,64,1.98,8.22,8.9444,7,-0.586,0.5656,6.9007,29.45,123.07
1900-01-01 05:59:25,63,1.89,8.195,8.6667,12,-0.776,0.5608,6.7515,29.45,123.07
1900-01-01 05:59:35,63,1.67,8.275,8.8056,7,-0.676,0.5626,6.7515,29.45,123.07
1900-01-01 05:59:47,63,2.09,8.185,8.9722,3,-0.816,0.5656,6.6795,29.46,123.07
1900-01-01 05:59:57,63,1.82,8.27,8.9444,5,-0.816,0.5457,6.6795,29.46,123.07
1900-01-01 06:00:07,62,2.0,8.18,9.0556,7,-0.816,0.5596,6.6795,29.46,123.07
1900-01-01 06:00:19,63,1.97,8.195,9.0,5,-0.904,0.5499,6.5828,29.46,123.07
1900-01-01 06:00:29,63,1.93,8.225,9.0556,6,-0.915,0.5519,6.5771,29.46,123.07
1900-01-01 06:00:39,63,2.1,8.17,9.0556,9,-0.9,0.5709,6.5334,29.46,123.07
1900-01-01 06:00:51,63,1.85,8.225,8.8611,5,-0.95,0.5637,6.5077,29.46,123.07
1900-01-01 06:01:01,63,2.25,8.115,8.8333,5,-0.85,0.5613,6.5077,29.46,123.07
1900-01-01 06:01:11,62,1.92,8.18,9.1389,5,-0.931,0.5801,6.466,29.46,123.07
1900-01-01 06:01:23,63,2.07,8.185,9.0556,5,-0.831,0.5554,6.466,29.46,123.07
1900-01-01 06:01:33,63,1.98,8.18,9.0,5,-1.002,0.5598,6.378,29.46,123.07
1900-01-01 06:01:43,63,2.11,8.155,9.0278,5,-1.054,0.5783,6.3513,29.46,123.07
1900-01-01 06:01:53,63,2.03,8.195,9.0833,5,-0.954,0.581,6.3513,29.46,123.07
1900-01-01 06:02:06,64,2.3,8.06,9.1944,6,-1.004,0.6044,6.3256,29.46,123.07
1900-01-01 06:02:16,63,2.12,8.14,9.2222,6,-1.03,0.6028,6.3122,29.46,123.07
1900-01-01 06:02:26,64,1.92,8.25,9.3056,5,-1.04,0.6075,6.307,29.46,123.07
1900-01-01 06:02:38,63,2.22,8.15,9.0833,5,-0.84,0.6039,6.307,29.46,123.07
1900-01-01 06:02:48,63,2.02,8.24,8.9444,6,-0.888,0.6084,6.2823,29.46,123.07
1900-01-01 06:02:58,63,2.17,8.165,8.8889,6,-0.909,0.6095,6.2715,29.46,123.07
1900-01-01 06:03:10,63,2.14,8.13,8.6667,6,-0.909,0.6136,6.2715,29.46,123.07
1900-01-01 06:03:20,64,1.82,8.22,8.6667,3,-0.909,0.6093,6.2715,29.46,123.07
1900-01-01 06:03:30,63,2.42,8.11,8.7778,2,-0.909,0.6112,6.2715,29.46,123.07
1900-01-01 06:03:40,64,2.17,8.105,8.9167,6,-0.984,0.6148,6.233,29.46,123.07
1900-01-01 06:03:52,61,1.82,8.21,8.6944,9,-0.984,0.5501,6.233,29.46,123.07
1900-01-01 06:04:02,62,2.22,8.01,8.6944,5,-1.033,0.5276,6.2077,29.46,123.07
1900-01-01 06:04:12,62,1.77,8.245,8.6389,0,-0.933,0.5413,6.2077,29.46,123.07
1900-01-01 06:04:24,61,1.87,8.225,8.8333,0,-0.908,0.542,6.1692,29.46,123.07
1900-01-01 06:04:34,62,2.11,8.205,8.75,2,-0.964,0.5414,6.1404,29.47,123.07
1900-01-01 06:04:44,61,2.14,8.06,8.75,2,-0.977,0.5495,6.1337,29.47,123.07
1900-01-01 06:04:56,62,1.95,8.145,8.75,5,-0.877,0.554,6.1337,29.47,123.07
1900-01-01 06:05:06,62,2.27,8.155,8.8333,6,-0.877,0.5565,6.1337,29.47,123.07
1900-01-01 06:05:16,62,2.27,8.085,8.9167,6,-0.978,0.5554,6.0817,29.47,123.07
1900-01-01 06:05:26,61,2.02,8.21,8.8056,6,-0.982,0.5723,6.0797,29.47,123.07
1900-01-01 06:05:38,62,2.28,8.1,8.8056,5,-1.025,0.561,6.0575,29.47,123.07
1900-01-01 06:05:48,62,2.2,8.05,8.6111,6,-1.025,0.5719,6.0575,29.47,123.07
1900-01-01 06:05:58,62,1.86,8.2,8.5,3,-0.998,0.554,6.02,29.47,123.07
1900-01-01 06:06:10,62,1.79,8.205,8.4722,5,-0.998,0.5637,6.02,29.47,123.07
1900-01-01 06:06:20,61,2.08,8.14,8.3611,6,-1.023,0.5713,6.0071,29.47,123.07
1900-01-01 06:06:30,62,2.26,8.12,8.6111,2,-1.153,0.5727,5.9917,29.47,123.07
1900-01-01 06:06:42,61,1.97,8.155,8.6944,2,-1.156,0.566,5.9901,29.47,123.07
1900-01-01 06:06:52,62,2.16,8.13,8.5833,2,-1.079,0.5661,5.9783,29.47,123.07
1900-01-01 06:07:02,62,1.99,8.155,8.6111,5,-1.079,0.559,5.9783,29.47,123.07
1900-01-01 06:07:14,61,2.02,8.17,8.5278,6,-1.112,0.5634,5.9613,29.47,123.07
1900-01-01 06:07:24,61,2.29,8.105,8.8056,7,-1.037,0.5686,5.9485,29.47,123.07
1900-01-01 06:07:34,61,2.07,8.135,8.5278,9,-1.025,0.5777,5.9546,29.47,123.07
1900-01-01 06:07:44,62,2.07,8.185,8.4167,10,-0.953,0.5901,5.9402,29.47,123.07
