Time,FuelConsumptionRate,FuelConsumption,MEFOInTemp,FCMFODensity,MESFOC_kw,MESFOC_nmile,EngineSpeed,METorque,MEShaftPow,ShipSpdToWater,ShipSpd,ShipHeel,ShipTrim,ShipDraft,ShipSlip,WindSpd,WindDirection,Latitude,Longitude
1900-01-01 01:25:07,288.5706787,1791079.578,76.56093597,890.8912964,222.4908905,29.74955368,46,266,1297,9.7,9.47,-0.3,2.0,8.09,-4.33843708,21.8,33,28.53 N,123.21 E
1900-01-01 01:25:17,289.9367981,1791080.141,76.56874847,890.8009033,225.4562988,29.8903923,46,264,1286,9.7,9.442,0.09,2.3,8.08,-4.33843708,21.8,31,28.53 N,123.21 E
1900-01-01 01:25:27,281.5528564,1791080.328,76.56093597,890.8049927,214.5982208,29.02606773,46,266,1312,9.7,9.459,0.0,2.1,7.98,-4.33843708,22.4,33,28.53 N,123.21 E
1900-01-01 01:25:39,289.2930298,1791080.859,76.56874847,890.8550415,220.4977417,29.8240242,46,268,1312,9.7,9.431,0.13,2.14,8.1,-4.33843708,22.0,33,28.53 N,123.21 E
1900-01-01 01:25:49,289.1773071,1791081.297,76.56874847,890.8328247,216.6122131,29.81209373,46,272,1335,9.7,9.454,0.32,1.99,8.195,-4.33843708,22.3,33,28.53 N,123.21 E
1900-01-01 01:25:59,287.8721619,1791081.797,76.57656097,890.8480835,219.2476501,29.67754173,46,268,1313,9.7,9.451,0.02,2.52,7.96,-4.33843708,22.5,34,28.53 N,123.21 E
1900-01-01 01:26:11,284.4907837,1791082.328,76.59999847,890.796875,215.3601685,29.32894707,46,269,1321,9.7,9.468,-0.28,2.52,7.95,-4.33843708,22.0,33,28.53 N,123.21 E
1900-01-01 01:26:21,290.4092712,1791082.516,76.61562347,890.7541504,217.8614197,29.93910027,47,272,1333,9.7,9.468,0.25,2.05,8.125,-2.118470192,22.6,31,28.53 N,123.21 E
1900-01-01 01:26:31,295.7677307,1791083.203,76.58437347,890.8527222,229.2773132,30.49151802,47,266,1290,9.7,9.43,0.0,1.83,8.225,-2.118470192,22.7,33,28.53 N,123.21 E
1900-01-01 01:26:43,283.2961731,1791083.719,76.64687347,890.6335449,218.4241943,29.20579147,46,265,1297,9.7,9.43,0.19,2.52,8.0,-4.33843708,22.1,30,28.53 N,123.21 E
1900-01-01 01:26:53,291.7460632,1791084.234,76.63906097,890.6101685,231.1775513,30.07691383,46,261,1262,9.7,9.451,0.13,2.32,8.02,-4.33843708,22.2,31,28.53 N,123.21 E
1900-01-01 01:27:03,288.809845,1791084.438,76.62343597,890.786377,219.1273499,29.77420998,46,268,1318,9.7,9.441,0.16,1.98,8.11,-4.33843708,22.4,33,28.53 N,123.21 E
1900-01-01 01:27:13,282.1629028,1791085.125,76.57656097,890.9371338,215.556076,28.79213333,47,267,1309,9.8,9.433,0.21,2.23,8.065,-3.171237946,21.7,31,28.53 N,123.21 E
1900-01-01 01:27:25,280.3687439,1791085.656,76.61562347,890.7456055,214.5131989,28.60905457,46,267,1307,9.8,9.444,-0.06,2.01,8.085,-5.41409111,22.0,30,28.53 N,123.21 E
1900-01-01 01:27:35,285.2020874,1791085.969,76.61562347,890.7559814,217.3796387,29.40227699,47,270,1312,9.7,9.431,-0.13,1.95,8.125,-2.118470192,22.1,28,28.53 N,123.20 E
1900-01-01 01:27:45,289.5003967,1791086.156,76.62343597,890.6582642,220.319931,29.84540176,46,273,1314,9.7,9.397,0.06,2.1,8.2,-4.33843708,22.3,28,28.54 N,123.20 E
1900-01-01 01:27:57,315.3275757,1791086.672,76.67812347,890.6854248,217.1677551,32.84662247,46,298,1452,9.6,9.395,0.11,2.11,8.155,-3.262783051,21.9,24,28.54 N,123.20 E
1900-01-01 01:28:07,314.6354675,1791087.625,76.70937347,890.5426025,225.2222443,32.43664551,46,286,1397,9.7,9.413,0.22,1.96,8.01,-4.33843708,22.5,27,28.54 N,123.20 E
1900-01-01 01:28:17,311.6951599,1791087.938,76.69374847,890.9180298,222.480484,32.46824646,48,289,1401,9.6,9.413,0.33,1.85,8.285,1.03983295,22.8,24,28.54 N,123.20 E
1900-01-01 01:28:29,288.7109985,1791088.391,76.66249847,890.7737427,216.1010437,30.39063072,47,271,1336,9.5,9.363,0.3,1.89,8.225,-0.01293477,22.9,27,28.54 N,123.20 E
1900-01-01 01:28:39,275.7770081,1791088.656,76.67031097,890.6784668,223.1205597,29.02915955,46,253,1236,9.5,9.379,-0.06,2.36,7.96,-2.187129021,23.0,28,28.54 N,123.20 E
1900-01-01 01:28:49,285.6256104,1791089.297,76.63124847,890.8742676,223.1450043,29.75266838,47,261,1280,9.6,9.365,-0.05,2.2,7.98,-1.065702558,22.7,30,28.54 N,123.20 E
1900-01-01 01:28:59,287.7215881,1791089.609,76.64687347,890.7479858,216.0072021,29.97099876,47,271,1332,9.6,9.333,-0.15,1.91,8.195,-1.065702558,22.0,27,28.54 N,123.20 E
1900-01-01 01:29:11,287.8684998,1791090.125,76.67031097,890.7246094,211.9797516,29.98630142,46,276,1358,9.6,9.345,0.36,2.15,8.125,-3.262783051,21.7,26,28.54 N,123.20 E
1900-01-01 01:29:21,295.4818115,1791090.703,76.69374847,890.9009399,216.4701843,31.10334778,47,279,1365,9.5,9.368,0.06,2.12,8.08,-0.01293477,21.3,23,28.54 N,123.20 E
1900-01-01 01:29:31,298.2887573,1791090.891,76.67812347,890.7862549,223.7725067,31.73284721,46,272,1333,9.4,9.348,-0.11,2.11,8.185,-1.111474991,21.5,26,28.54 N,123.20 E
1900-01-01 01:29:43,294.980957,1791091.781,76.69374847,890.5968018,227.0831146,31.38095284,46,267,1299,9.4,9.348,0.39,2.26,8.11,-1.111474991,22.0,27,28.54 N,123.20 E
1900-01-01 01:29:53,289.9615479,1791092.109,76.70156097,890.81604,221.1758575,30.84697342,47,267,1311,9.4,9.348,0.4,2.37,7.955,1.03983295,22.4,28,28.54 N,123.20 E
1900-01-01 01:30:03,285.0448608,1791092.125,76.71718597,890.4714355,218.0909424,30.0047226,46,266,1307,9.5,9.348,-0.25,2.07,8.055,-2.187129021,22.1,26,28.54 N,123.20 E
1900-01-01 01:30:15,288.7021179,1791092.641,76.67812347,890.7425537,221.9078522,30.38969612,46,266,1301,9.5,9.348,0.09,2.01,8.075,-2.187129021,21.5,26,28.54 N,123.20 E
1900-01-01 01:30:25,293.2060242,1791093.141,76.70156097,890.7421265,220.2900238,30.86379242,46,269,1331,9.5,9.378,-0.15,2.19,8.085,-2.187129021,22.5,27,28.54 N,123.20 E
1900-01-01 01:30:35,293.888031,1791093.766,76.71718597,890.5093994,218.3417816,30.93558311,47,272,1346,9.5,9.378,-0.07,1.84,8.17,-0.01293477,22.5,27,28.54 N,123.20 E
1900-01-01 01:30:45,289.9299316,1791094.047,76.69374847,890.72052,214.1284637,30.51893997,47,274,1354,9.5,9.399,0.2,2.15,8.135,-0.01293477,22.7,27,28.54 N,123.20 E
1900-01-01 01:30:57,291.946228,1791094.938,76.69374847,890.7459106,220.1706085,30.7311821,46,271,1326,9.5,9.389,0.25,1.74,8.2,-2.187129021,21.4,27,28.54 N,123.20 E
1900-01-01 01:31:07,291.2666016,1791095.047,76.67812347,890.7130127,222.8512573,30.65964317,46,265,1307,9.5,9.406,-0.25,2.13,8.105,-2.187129021,21.6,24,28.54 N,123.20 E
1900-01-01 01:31:17,288.3647156,1791095.688,76.70937347,890.7116089,217.4696198,30.35418129,46,270,1326,9.5,9.396,-0.07,2.21,7.955,-2.187129021,22.3,26,28.54 N,123.20 E
1900-01-01 01:31:29,287.4191895,1791096.203,76.70937347,890.7897339,215.9422913,30.25465202,47,271,1331,9.5,9.396,-0.41,2.65,7.865,-0.01293477,22.6,26,28.54 N,123.20 E
1900-01-01 01:31:39,289.565155,1791096.594,76.68593597,890.8005981,215.771347,30.48054314,47,274,1342,9.5,9.374,-0.08,1.92,8.11,-0.01293477,22.5,23,28.54 N,123.20 E
1900-01-01 01:31:49,293.3272095,1791096.719,76.74062347,890.586792,228.9829865,30.87654877,46,264,1281,9.5,9.401,0.28,1.96,8.15,-2.187129021,22.0,26,28.54 N,123.20 E
1900-01-01 01:32:02,291.8988037,1791097.234,76.73281097,890.6486816,217.8349304,30.72619057,46,270,1340,9.5,9.393,-0.03,2.35,8.015,-2.187129021,22.4,27,28.54 N,123.20 E
1900-01-01 01:32:12,299.8095703,1791098.109,76.74062347,890.5775146,217.568634,31.55890274,47,278,1378,9.5,9.423,0.29,1.78,8.19,-0.01293477,22.4,26,28.54 N,123.20 E
1900-01-01 01:32:22,292.3351746,1791098.5,76.74062347,890.6287842,222.3081207,30.77212334,46,270,1315,9.5,9.395,0.14,2.36,8.08,-2.187129021,22.6,26,28.54 N,123.20 E
1900-01-01 01:32:34,290.4480591,1791098.375,76.73281097,890.6793213,223.5935822,30.25500679,46,266,1299,9.6,9.395,0.17,2.6,7.99,-3.262783051,22.3,27,28.54 N,123.20 E
1900-01-01 01:32:44,281.964386,1791098.891,76.74843597,890.722229,220.8021851,29.37129021,46,263,1277,9.6,9.395,0.32,2.55,8.005,-3.262783051,22.0,26,28.54 N,123.20 E
1900-01-01 01:32:54,286.3486023,1791099.844,76.71718597,890.8544312,213.0569916,29.82798004,47,272,1344,9.6,9.395,-0.06,2.52,7.99,-1.065702558,21.9,26,28.54 N,123.20 E
1900-01-01 01:33:04,282.9827881,1791099.859,76.72499847,890.6687012,215.8526154,29.47737312,47,267,1311,9.6,9.429,0.23,2.18,8.07,-1.065702558,21.9,26,28.54 N,123.20 E
1900-01-01 01:33:16,284.947052,1791100.75,76.72499847,890.7253418,222.7889404,29.68198395,46,263,1279,9.6,9.417,0.08,2.09,8.105,-3.262783051,21.8,24,28.54 N,123.20 E
1900-01-01 01:33:26,293.54422,1791100.875,76.74062347,890.5779419,228.4390869,30.89939117,46,263,1285,9.5,9.406,0.09,2.23,7.995,-2.187129021,22.0,24,28.54 N,123.20 E
1900-01-01 01:33:36,293.1022949,1791101.5,76.72499847,890.7113647,224.0843201,30.85287285,46,268,1308,9.5,9.416,0.17,2.41,7.985,-2.187129021,22.7,28,28.54 N,123.20 E
1900-01-01 01:33:48,285.7932434,1791102.016,76.72499847,890.704834,216.1824799,30.08349991,47,268,1322,9.5,9.404,0.14,2.26,8.08,-0.01293477,22.2,27,28.54 N,123.20 E
1900-01-01 01:33:58,287.562439,1791102.422,76.71718597,890.7658081,221.8845978,29.95442009,46,266,1296,9.6,9.404,0.07,1.99,8.095,-3.262783051,22.0,26,28.54 N,123.20 E
1900-01-01 01:34:08,278.2864075,1791102.594,76.73281097,890.7143555,215.0590515,28.68931961,47,265,1294,9.7,9.404,0.09,2.46,7.98,-2.118470192,21.7,23,28.54 N,123.20 E
1900-01-01 01:34:20,291.0663452,1791103.188,76.72499847,890.5932007,220.5048065,30.31941032,46,268,1320,9.6,9.424,-0.06,1.75,8.215,-3.262783051,21.7,24,28.55 N,123.20 E
1900-01-01 01:34:30,281.9665222,1791103.438,76.74843597,890.5076294,214.9135132,29.37151337,47,267,1312,9.6,9.424,0.12,2.18,8.07,-1.065702558,22.1,21,28.55 N,123.20 E
1900-01-01 01:34:40,289.1603699,1791104.203,76.74062347,890.6165161,224.5033875,30.1208725,47,264,1288,9.6,9.399,-0.08,1.91,8.165,-1.065702558,22.3,23,28.55 N,123.20 E
1900-01-01 01:34:50,282.8330078,1791104.406,76.72499847,890.6033325,220.2749329,29.46177101,46,264,1284,9.6,9.409,0.02,1.95,8.125,-3.262783051,22.4,27,28.55 N,123.20 E
1900-01-01 01:35:02,284.4354248,1791104.922,76.70937347,890.8452148,225.206192,29.62869072,46,260,1263,9.6,9.409,0.03,2.35,8.045,-3.262783051,22.3,24,28.55 N,123.20 E
1900-01-01 01:35:12,285.3441467,1791105.094,76.72499847,890.6898193,220.854599,29.72334862,46,263,1292,9.6,9.405,0.0,2.31,7.975,-3.262783051,22.3,26,28.55 N,123.20 E
1900-01-01 01:35:22,283.4494019,1791105.859,76.74843597,890.4748535,217.0363007,29.52598,46,265,1306,9.6,9.402,0.26,2.04,8.09,-3.262783051,22.4,24,28.55 N,123.20 E
1900-01-01 01:35:34,282.3053894,1791106.391,76.72499847,890.6704712,220.3789215,29.10364914,46,262,1281,9.7,9.402,-0.12,2.22,8.06,-4.33843708,22.8,26,28.55 N,123.20 E
1900-01-01 01:35:44,290.4712524,1791106.578,76.71718597,890.5686646,227.2857971,29.6399231,46,262,1278,9.8,9.402,0.11,1.88,8.14,-5.41409111,23.0,26,28.55 N,123.20 E
1900-01-01 01:35:54,286.0641174,1791106.828,76.74062347,890.505249,221.755127,29.49114609,46,262,1290,9.7,9.414,-0.02,2.59,7.935,-4.33843708,23.6,27,28.55 N,123.20 E
1900-01-01 01:36:06,265.1048584,1791107.344,76.70937347,890.6385498,223.9061279,27.33039856,46,241,1184,9.7,9.414,0.08,2.17,8.065,-4.33843708,23.1,30,28.55 N,123.20 E
1900-01-01 01:36:16,251.5939026,1791108.125,76.67031097,890.5372314,234.4770813,26.20769882,46,220,1073,9.6,9.414,-0.22,2.52,7.91,-3.262783051,22.5,30,28.55 N,123.20 E
1900-01-01 01:36:26,250.9529114,1791108.063,76.64687347,890.4889526,230.4434509,26.14092827,47,224,1089,9.6,9.285,-0.44,2.21,7.995,-1.065702558,21.4,30,28.55 N,123.20 E
1900-01-01 01:36:36,266.9151611,1791108.313,76.65468597,890.6389771,233.3174438,28.09633255,46,237,1144,9.5,9.228,-0.31,2.35,8.065,-2.187129021,21.4,27,28.55 N,123.20 E
1900-01-01 01:36:48,294.0311279,1791108.828,76.70937347,890.6644897,225.311203,30.95064545,46,267,1305,9.5,9.103,0.01,1.96,8.12,-2.187129021,22.0,26,28.55 N,123.20 E
1900-01-01 01:36:58,298.7482605,1791109.859,76.73281097,890.6424561,216.7984467,31.44718552,46,283,1378,9.5,9.103,0.18,2.39,7.935,-2.187129021,22.2,28,28.55 N,123.20 E
1900-01-01 01:37:08,301.2415771,1791109.859,76.74062347,890.617981,215.6346283,31.7096405,47,283,1397,9.5,9.114,0.21,1.63,8.215,-0.01293477,22.3,27,28.55 N,123.20 E
1900-01-01 01:37:20,280.9248047,1791110.375,76.72499847,890.6185303,214.2828369,29.57103157,47,264,1311,9.5,9.114,-0.13,1.85,8.125,-0.01293477,23.1,27,28.55 N,123.20 E
1900-01-01 01:37:30,282.8689575,1791110.625,76.70156097,890.6530762,217.2572632,30.09244156,47,265,1302,9.4,9.119,0.04,2.06,8.19,1.03983295,22.5,30,28.55 N,123.20 E
1900-01-01 01:37:40,282.0137024,1791111.641,76.67031097,890.7418823,224.5332031,30.00145721,46,260,1256,9.4,9.119,-0.11,2.12,8.2,-1.111474991,21.9,27,28.55 N,123.20 E
1900-01-01 01:37:52,292.8351746,1791112.172,76.69374847,890.7174683,232.5934601,31.15267754,46,262,1259,9.4,9.131,0.12,2.42,7.99,-1.111474991,21.9,26,28.55 N,123.20 E
1900-01-01 01:38:02,284.3405151,1791111.859,76.72499847,890.5500488,216.7229462,29.93058014,46,269,1312,9.5,9.126,0.11,2.15,7.995,-2.187129021,21.8,27,28.55 N,123.20 E
1900-01-01 01:38:12,290.3166504,1791112.359,76.70937347,890.7377319,217.1403503,30.55964661,46,273,1337,9.5,9.145,-0.19,1.74,8.14,-2.187129021,21.4,26,28.55 N,123.20 E
1900-01-01 01:38:24,292.4447021,1791113.375,76.70937347,890.6306763,221.5490112,30.78365326,46,269,1320,9.5,9.158,0.02,2.27,8.025,-2.187129021,21.1,24,28.55 N,123.20 E
1900-01-01 01:38:34,290.4134827,1791113.594,76.69374847,890.711731,219.0146942,30.56983948,46,271,1326,9.5,9.158,0.13,1.86,8.18,-2.187129021,21.4,27,28.55 N,123.20 E
1900-01-01 01:38:44,288.6407166,1791113.906,76.70156097,890.8138428,221.8606567,30.38323402,47,267,1301,9.5,9.156,0.16,2.32,8.1,-0.01293477,21.4,24,28.55 N,123.20 E
1900-01-01 01:38:54,293.4967957,1791114.234,76.70937347,890.6084595,225.5932312,30.89439964,46,266,1301,9.5,9.181,-0.11,2.14,8.08,-2.187129021,21.9,26,28.55 N,123.20 E
1900-01-01 01:39:06,290.7993774,1791114.813,76.70156097,890.6921997,221.4770508,30.61046028,47,269,1313,9.5,9.181,-0.1,2.08,8.07,-0.01293477,21.9,24,28.55 N,123.20 E
1900-01-01 01:39:16,289.4909973,1791115.375,76.69374847,890.6785889,221.8321838,30.47273636,46,267,1305,9.5,9.188,0.08,2.03,8.095,-2.187129021,22.1,26,28.55 N,123.20 E
1900-01-01 01:39:26,286.3273621,1791115.703,76.71718597,890.7775269,223.6932526,30.13972282,46,264,1280,9.5,9.188,-0.05,2.11,8.085,-2.187129021,22.1,27,28.55 N,123.20 E
1900-01-01 01:39:38,287.7872009,1791115.969,76.70937347,890.5980225,217.3619385,30.29339027,46,270,1324,9.5,9.188,0.1,2.29,8.035,-2.187129021,22.0,26,28.55 N,123.20 E
1900-01-01 01:39:48,287.9561157,1791116.531,76.69374847,890.8237305,217.8185425,29.99542809,47,271,1322,9.6,9.188,0.19,2.31,8.085,-1.065702558,21.7,24,28.55 N,123.20 E
1900-01-01 01:39:58,288.0397034,1791117.109,76.70937347,890.7941284,225.5596771,30.31996918,46,262,1277,9.5,9.186,0.26,2.16,8.14,-2.187129021,21.8,24,28.55 N,123.20 E
1900-01-01 01:40:10,290.1999512,1791117.688,76.69374847,890.7628784,223.2307281,30.22916222,47,267,1300,9.6,9.2,0.04,2.15,8.135,-1.065702558,22.1,27,28.55 N,123.20 E
1900-01-01 01:40:20,283.3552246,1791118.016,76.71718597,890.6733398,221.8913269,29.21187973,46,263,1277,9.7,9.205,0.15,2.32,7.97,-4.33843708,22.0,27,28.55 N,123.20 E
1900-01-01 01:40:30,289.0286865,1791118.328,76.70937347,890.7151489,219.293396,29.796772,47,268,1318,9.7,9.18,0.02,1.77,8.155,-2.118470192,22.2,27,28.55 N,123.20 E
1900-01-01 01:40:40,287.3873596,1791118.969,76.70156097,890.7015381,213.5121613,29.93618393,46,273,1346,9.6,9.193,0.4,2.07,8.045,-3.262783051,21.9,26,28.55 N,123.20 E
1900-01-01 01:40:52,287.7900085,1791119.234,76.70937347,890.5227661,221.8889771,29.97812653,46,266,1297,9.6,9.192,-0.2,2.16,8.08,-3.262783051,21.7,24,28.56 N,123.20 E
1900-01-01 01:41:02,287.9575806,1791119.797,76.70937347,890.6170654,217.9845428,29.99558067,46,270,1321,9.6,9.22,-0.43,2.3,7.94,-3.262783051,21.6,27,28.56 N,123.20 E
1900-01-01 01:41:12,283.5923767,1791120.125,76.72499847,890.5610962,216.1527252,29.54087257,47,268,1312,9.6,9.208,-0.04,1.93,8.105,-1.065702558,21.9,27,28.56 N,123.20 E
1900-01-01 01:41:25,295.2015076,1791120.703,76.68593597,890.8798218,228.3074341,30.7501564,46,265,1293,9.6,9.208,0.11,2.12,8.15,-3.262783051,22.5,28,28.56 N,123.20 E
1900-01-01 01:41:35,290.7425537,1791121.031,76.71718597,890.3670654,221.7715912,30.28568268,46,267,1311,9.6,9.208,-0.04,2.57,7.895,-3.262783051,22.3,28,28.56 N,123.20 E
1900-01-01 01:41:45,288.1391907,1791121.594,76.72499847,890.5997925,218.4527588,30.01449966,46,271,1319,9.6,9.213,0.02,1.96,8.05,-3.262783051,21.4,27,28.56 N,123.20 E
1900-01-01 01:41:57,283.6036072,1791122.188,76.73281097,890.4788208,213.3962402,29.54204178,46,270,1329,9.6,9.213,-0.17,2.07,8.055,-3.262783051,21.7,28,28.56 N,123.20 E
1900-01-01 01:42:07,288.1891174,1791122.5,76.72499847,890.7532349,211.9037628,30.0196991,47,274,1360,9.6,9.215,0.09,1.94,8.12,-1.065702558,21.4,26,28.56 N,123.20 E
1900-01-01 01:42:17,294.125885,1791122.813,76.68593597,890.9552612,224.1813202,30.63811302,47,271,1312,9.6,9.247,-0.02,2.1,8.16,-1.065702558,20.9,26,28.56 N,123.20 E
1900-01-01 01:42:27,286.0910034,1791123.391,76.70156097,890.736145,224.5612335,29.80114555,46,263,1274,9.6,9.228,0.2,2.33,7.985,-3.262783051,20.6,27,28.56 N,123.20 E
1900-01-01 01:42:39,287.1175537,1791123.906,76.72499847,890.6859741,217.3486328,29.90807915,46,269,1321,9.6,9.257,0.11,2.1,8.04,-3.262783051,21.4,28,28.56 N,123.20 E
1900-01-01 01:42:49,288.6091614,1791124.297,76.76406097,890.3150635,218.1475067,30.37991142,46,271,1323,9.5,9.257,0.19,1.92,8.14,-2.187129021,21.5,28,28.56 N,123.20 E
1900-01-01 01:42:59,295.0072021,1791124.609,76.74062347,890.520752,226.7541962,31.0533905,46,267,1301,9.5,9.248,-0.04,2.58,7.96,-2.187129021,21.1,27,28.56 N,123.20 E
1900-01-01 01:43:11,287.8833008,1791125.203,76.70937347,890.6624146,218.59021,30.30350494,47,268,1317,9.5,9.253,-0.16,2.54,7.97,-0.01293477,20.8,27,28.56 N,123.20 E
1900-01-01 01:43:21,294.6875916,1791125.766,76.73281097,890.4787598,223.4174347,30.69662476,47,269,1319,9.6,9.253,-0.29,2.27,7.995,-1.065702558,21.8,27,28.56 N,123.20 E
1900-01-01 01:43:31,294.9927368,1791126.094,76.71718597,890.7385864,227.6178589,30.72841072,47,266,1296,9.6,9.253,0.52,2.14,8.13,-1.065702558,21.6,26,28.56 N,123.20 E
1900-01-01 01:43:43,294.5119019,1791126.609,76.69374847,890.6230469,221.2711487,30.67832375,47,270,1331,9.6,9.285,0.25,2.02,8.05,-1.065702558,21.8,27,28.56 N,123.20 E
1900-01-01 01:43:53,290.3463135,1791127.0,76.73281097,890.5516357,218.7990265,30.24440765,47,270,1327,9.6,9.255,0.29,1.82,8.18,-1.065702558,21.5,28,28.56 N,123.20 E
1900-01-01 01:44:03,291.9143066,1791127.563,76.70937347,890.704834,229.1321106,30.09425926,46,262,1274,9.7,9.253,-0.33,1.9,8.17,-4.33843708,21.4,28,28.56 N,123.20 E
1900-01-01 01:44:15,292.3418274,1791127.891,76.70937347,890.8064575,228.7494812,30.13833237,46,263,1278,9.7,9.263,-0.07,1.78,8.21,-4.33843708,22.0,26,28.56 N,123.20 E
1900-01-01 01:44:25,287.0159912,1791128.656,76.72499847,890.6011963,223.5326996,29.58927727,46,262,1284,9.7,9.264,-0.02,2.38,7.97,-4.33843708,22.1,28,28.56 N,123.20 E
1900-01-01 01:44:35,287.306488,1791128.734,76.72499847,890.5951538,222.3734436,29.92775917,46,265,1292,9.6,9.229,-0.08,1.99,8.135,-3.262783051,22.2,28,28.56 N,123.20 E
1900-01-01 01:44:45,286.1648254,1791129.297,76.72499847,890.5667114,219.1154938,30.12261391,46,266,1306,9.5,9.242,-0.1,2.14,8.07,-2.187129021,22.1,28,28.56 N,123.20 E
1900-01-01 01:44:57,291.2356567,1791129.891,76.70937347,890.6472778,223.5116272,30.33704758,46,266,1303,9.6,9.228,0.08,2.17,8.095,-3.262783051,21.9,27,28.56 N,123.20 E
1900-01-01 01:45:07,287.3632813,1791130.453,76.74062347,890.4989624,221.3892822,29.93367577,46,265,1298,9.6,9.228,0.55,1.98,8.19,-3.262783051,22.0,27,28.56 N,123.20 E
1900-01-01 01:45:17,289.3421936,1791130.531,76.70937347,890.671875,225.8721313,30.13981247,46,263,1281,9.6,9.235,-0.22,2.02,8.1,-3.262783051,21.7,28,28.56 N,123.20 E
1900-01-01 01:45:29,291.1088257,1791131.047,76.70156097,890.6799316,227.6065826,30.32383537,46,262,1279,9.6,9.235,0.11,2.0,8.11,-3.262783051,22.2,28,28.56 N,123.20 E
1900-01-01 01:45:39,285.1719971,1791131.625,76.73281097,890.4915771,220.5506592,29.70541573,46,264,1293,9.6,9.235,0.07,1.99,8.045,-3.262783051,22.3,31,28.56 N,123.20 E
1900-01-01 01:45:49,287.4043579,1791132.0,76.72499847,890.4546509,224.1843719,29.93795395,46,263,1282,9.6,9.235,-0.14,1.96,8.17,-3.262783051,22.4,31,28.56 N,123.20 E
1900-01-01 01:46:01,293.1792603,1791132.531,76.67812347,890.7637329,225.0032654,30.53950691,46,267,1303,9.6,9.223,0.18,2.22,8.01,-3.262783051,22.4,28,28.56 N,123.20 E
1900-01-01 01:46:11,289.0806274,1791132.859,76.68593597,890.6577759,222.7123413,30.42954063,46,265,1298,9.5,9.206,0.06,2.2,8.02,-2.187129021,22.1,30,28.56 N,123.20 E
1900-01-01 01:46:21,282.0992432,1791133.234,76.67812347,890.7686157,220.2179871,29.38533783,46,264,1281,9.6,9.206,-0.14,2.64,7.87,-3.262783051,22.1,31,28.56 N,123.20 E
1900-01-01 01:46:31,288.228363,1791133.813,76.65468597,890.854248,221.2036591,30.33982849,46,266,1303,9.5,9.219,0.29,2.2,8.05,-2.187129021,22.2,30,28.56 N,123.20 E
1900-01-01 01:46:43,286.5011597,1791134.328,76.67031097,890.7379761,222.4387817,29.84387016,46,264,1288,9.6,9.209,-0.04,2.21,8.105,-3.262783051,22.0,28,28.56 N,123.20 E
1900-01-01 01:46:53,284.4691467,1791134.469,76.65468597,890.7242432,223.639267,29.63220215,47,262,1272,9.6,9.219,0.16,2.48,7.98,-1.065702558,21.6,30,28.56 N,123.20 E
1900-01-01 01:47:03,283.5101624,1791135.125,76.67031097,890.6714478,219.4351044,29.53230858,46,263,1292,9.6,9.219,-0.19,1.89,8.095,-3.262783051,21.9,30,28.56 N,123.20 E
1900-01-01 01:47:15,284.4816895,1791135.563,76.72499847,890.4188232,214.5412445,29.63350868,46,268,1326,9.6,9.219,-0.01,2.34,8.0,-3.262783051,21.2,27,28.56 N,123.20 E
1900-01-01 01:47:25,290.6807556,1791135.5,76.70937347,890.7055054,219.5473938,30.27924538,46,269,1324,9.6,9.219,0.06,1.95,8.145,-3.262783051,21.5,28,28.56 N,123.20 E
1900-01-01 01:47:35,284.6876221,1791136.203,76.72499847,890.5666504,219.3279114,29.65496063,46,265,1298,9.6,9.219,0.53,2.26,8.06,-3.262783051,21.6,28,28.57 N,123.20 E
1900-01-01 01:47:47,282.4162903,1791136.719,76.69374847,890.838623,220.6377258,29.41836357,46,262,1280,9.6,9.224,0.33,2.19,8.125,-3.262783051,21.4,27,28.57 N,123.20 E
1900-01-01 01:47:57,287.1722717,1791137.375,76.70937347,890.7095947,219.2154694,29.91377831,47,267,1310,9.6,9.213,-0.07,2.37,7.965,-1.065702558,21.4,30,28.57 N,123.20 E
1900-01-01 01:48:07,289.8573608,1791137.484,76.71718597,890.5961914,220.0891113,30.19347572,47,270,1317,9.6,9.213,-0.33,2.14,8.08,-1.065702558,22.0,26,28.57 N,123.20 E
1900-01-01 01:48:17,282.5748901,1791137.938,76.68593597,890.7457886,222.1500702,29.43488503,46,262,1272,9.6,9.217,0.0,2.03,8.185,-3.262783051,22.4,27,28.57 N,123.20 E
1900-01-01 01:48:29,288.3079224,1791138.703,76.70156097,890.6913452,221.2647095,30.03207588,46,265,1303,9.6,9.215,0.35,2.13,8.085,-3.262783051,22.0,27,28.57 N,123.20 E
1900-01-01 01:48:39,289.8244629,1791139.094,76.70156097,890.6635742,219.897171,30.19004822,46,269,1318,9.6,9.205,0.22,1.78,8.16,-3.262783051,22.0,24,28.57 N,123.20 E
1900-01-01 01:48:49,286.9376221,1791139.281,76.70937347,890.6523438,217.0481262,29.88933563,46,268,1322,9.6,9.235,0.01,1.84,8.15,-3.262783051,22.2,26,28.57 N,123.20 E
1900-01-01 01:49:01,282.9437256,1791139.547,76.72499847,890.5114746,216.6490936,29.78355026,46,268,1306,9.5,9.211,-0.12,1.99,8.165,-2.187129021,22.3,26,28.57 N,123.20 E
1900-01-01 01:49:11,291.7203369,1791140.438,76.68593597,890.7332764,221.3356171,30.70740318,46,269,1318,9.5,9.22,0.03,2.38,7.94,-2.187129021,22.5,26,28.57 N,123.20 E
